mysql> \. selectSyntheticData.sql
+--------------------------------+------------------------+----------------------+------------+
| name                           | address                | city                 | zip        |
| 55089289550170840790 | Stiedemann    | Rosendo     | 1998-11-12 |
| 55615395913693936634 | Gerhold       | Norene      | 1993-09-28 |
| 53310758411385472616 | Schaden       | Leonor      | 1990-03-17 |
| 35473210939129567614 | Bednar        | Adah        | 1980-02-12 |
| 86597986724684022719 | Walker        | Eliza       | 1985-05-17 |
| 32315731369304792254 | Skiles        | Bernadette  | 1991-01-13 |
| 62995274680738913793 | Pouros        | Loy         | 1989-07-16 |
| 66485345127093460267 | Hayes         | Althea      | 2006-01-22 |
| 81577475088673556888 | Rutherford    | Wilford     | 2002-02-13 |
| 86727023063702843510 | Jakubowski    | Halle       | 1992-07-20 |
| 56627207740421150973 | Schultz       | Estella     | 2012-01-18 |
| 37761376949105853905 | Davis         | Horacio     | 1993-12-07 |
| 96966177381520735748 | Legros        | Alysson     | 2005-04-10 |
| 09350758993821554776 | Wisoky        | Tillman     | 1983-07-23 |
| 48675230207387750510 | Dietrich      | Myrtie      | 1997-07-23 |
| 58228297437676358870 | Gerlach       | Laurence    | 1994-08-01 |
| 88501811598521686392 | Walker        | David       | 1979-12-20 |
| 56339016362876559053 | Lockman       | Monte       | 1998-07-08 |
| 27254163981441159947 | Sporer        | Gudrun      | 1997-11-06 |
| 81814193569745403181 | Durgan        | Laurel      | 2003-07-04 |
| 30104297323509963439 | Robel         | Reina       | 1973-05-26 |
| 00651266933588647554 | Rau           | Madelynn    | 2001-08-10 |
| 30716188858064896753 | Stanton       | Alyson      | 1979-04-04 |
| 21253793987311661921 | Rippin        | Dorris      | 1981-10-12 |
| 86168399759378973412 | Kulas         | Sterling    | 1981-03-17 |
| 97006134267465786186 | Koepp         | Kraig       | 1997-02-17 |
| 46889897540038326638 | Spencer       | Amelie      | 2013-02-12 |
| 76126924694267656241 | Tremblay      | Garret      | 1981-07-03 |
| 80815437336814783285 | Brekke        | Dell        | 1990-02-24 |
| 16338664468125438718 | Kutch         | Brook       | 1985-11-18 |
| 96739307939566179453 | Littel        | Yesenia     | 1970-08-25 |
| 20859138975821040693 | Reichel       | Aric        | 1986-02-23 |
| 74149932892644480278 | Willms        | Gwendolyn   | 1983-08-04 |
| 55821241774389298243 | Rowe          | Orion       | 2001-06-10 |
| 65847171163706399862 | Goyette       | Walton      | 1970-07-27 |
| 68329026626398912361 | Keebler       | Euna        | 1988-05-28 |
| 46365602039184855579 | Gislason      | Elnora      | 1996-07-20 |
| 98358245118322506951 | Christiansen  | Rashawn     | 2008-10-08 |
| 88150185499733249511 | Hamill        | Domenick    | 2007-11-14 |
| 24372495714124521601 | Grady         | Eldred      | 2008-02-25 |
| 80155200735246429493 | Mante         | Ezekiel     | 1983-05-08 |
| 68560021160576723668 | Pagac         | Gertrude    | 1984-02-24 |
| 83874416869677851486 | Abbott        | Kelli       | 1996-03-24 |
| 11376208164680019367 | Blanda        | Rusty       | 1992-04-19 |
| 24085839150453560219 | Jakubowski    | Tyshawn     | 2000-03-17 |
| 11460724836361897807 | Dach          | Olin        | 1971-04-09 |
| 13670069863175104699 | Batz          | Brenda      | 1995-05-15 |
| 22781542964540126747 | Marks         | Ada         | 1975-11-28 |
| 07461075778606163759 | Towne         | Zella       | 1995-01-26 |
| 99303194584173399583 | Barrows       | Grant       | 2004-10-05 |
| 72291347832650134281 | Kunde         | Helga       | 2011-10-20 |
| 68937470282902848801 | Bergstrom     | Fay         | 1990-01-14 |
| 76628675121672374830 | Leuschke      | Dominic     | 1987-02-18 |
| 30120300230188057614 | Hilpert       | Amir        | 1998-08-28 |
| 70055410799450692616 | Kassulke      | Kiera       | 1996-11-25 |
| 26991210555618230632 | Swaniawski    | Josefa      | 2004-07-15 |
| 52078858177148811319 | Rippin        | Isom        | 2012-03-20 |
| 03926074696896335162 | Keeling       | Dudley      | 2000-02-02 |
| 97194459216582234965 | Marks         | Keshaun     | 2001-01-11 |
| 79711579614330974405 | Daniel        | Stanley     | 1979-12-01 |
| 83894598445432418925 | Toy           | Rashad      | 2011-11-20 |
| 14824718014788852849 | Gerhold       | Lilliana    | 1999-10-01 |
| 64962131781962898508 | Frami         | Celia       | 1977-07-05 |
| 20649811469111160218 | Schuster      | Arlo        | 1979-07-16 |
| 40707162666441411926 | Cormier       | Colby       | 1978-08-21 |
| 26015429794409216842 | Schiller      | Cornell     | 1995-12-11 |
| 76168531911250501748 | Murazik       | Annette     | 1976-05-04 |
| 83416387375612681363 | Douglas       | Cornelius   | 2009-07-10 |
| 11201291306630189793 | Schuppe       | Mayra       | 1983-08-10 |
| 58015472301703026541 | Ward          | Nicholaus   | 2006-05-25 |
| 19889934321221150688 | Morar         | Lamar       | 1982-08-01 |
| 04289959616844494405 | Torp          | Nathen      | 1975-04-14 |
| 30590328212361780617 | Dickens       | Alexzander  | 1997-05-12 |
| 35251860441475661533 | Kuvalis       | Will        | 1971-07-20 |
| 32610449477736933596 | Beer          | Moises      | 1994-01-06 |
| 25667289424070210249 | Franecki      | Collin      | 1995-10-22 |
| 48314933614650673658 | Jenkins       | Shana       | 2013-03-02 |
| 97897696324835955049 | Hartmann      | Lorine      | 2009-04-26 |
| 46920230499827582954 | Cormier       | Earlene     | 1980-02-01 |
| 09122212915183431787 | Cole          | Aurore      | 2004-06-10 |
| 44485252758565094919 | Olson         | Kamille     | 1994-01-09 |
| 17448320010874925111 | Boyle         | Macey       | 2001-08-31 |
| 41314026339212604695 | Kozey         | Dock        | 1974-09-02 |
| 49026209151338948669 | Mueller       | Joshuah     | 1972-11-07 |
| 40165262328862911890 | Satterfield   | Toy         | 1977-01-27 |
| 98200744619308705588 | Effertz       | Shanny      | 1976-07-11 |
| 69897730476189748306 | Kilback       | Kyle        | 1992-07-26 |
| 82374198581897332131 | Hills         | Modesto     | 1990-03-06 |
| 02271894302870035207 | Kuhn          | Jamel       | 2005-02-05 |
| 18382143449337681253 | Lesch         | Kayden      | 1977-11-19 |
| 87116171649467216278 | McCullough    | Mae         | 1985-02-04 |
| 92287595813928720633 | Lockman       | Aliza       | 1998-09-04 |
| 37747190042882214792 | Boyer         | Lula        | 1996-04-17 |
| 97198160882814799900 | VonRueden     | Katarina    | 1972-05-07 |
| 56521956107952713050 | Padberg       | Ignatius    | 1997-03-01 |
| 38149106283336717864 | Kuvalis       | Erin        | 1993-10-03 |
| 02633439764209311355 | Windler       | Rosella     | 1976-10-27 |
| 83593173353909608742 | Kling         | Eugene      | 1984-01-28 |
| 86588027520165811997 | Senger        | Arnoldo     | 1999-07-26 |
| 62883689226780732770 | Zemlak        | Lavinia     | 2004-11-01 |
| 48510938930553331449 | Bins          | Murl        | 2002-02-09 |
| 85972131128966842566 | Dickens       | Dimitri     | 1972-07-12 |
| 40600864677660218221 | Green         | Jeramy      | 1976-06-05 |
| 19253651870053847139 | Crona         | Jazmin      | 1983-03-21 |
| 94204698894769804105 | Kovacek       | Antonina    | 1987-01-01 |
| 45025280966185025821 | Ebert         | Edward      | 2004-05-15 |
| 15036378204447291367 | Romaguera     | Eloisa      | 2004-03-15 |
| 50544707869769472213 | Mann          | Marcia      | 1986-11-04 |
| 61073280998754302444 | Effertz       | Ignatius    | 1993-07-26 |
| 99927431095461866135 | Koss          | Dorian      | 1994-10-15 |
| 08706273760280317535 | Lueilwitz     | Krystel     | 1999-12-29 |
| 59757020299484641883 | Prohaska      | Jayson      | 2006-04-20 |
| 38239036364802736696 | Metz          | Tremaine    | 2006-05-16 |
| 58918193711223650990 | Feest         | Samson      | 1992-07-18 |
| 82498183457509869051 | White         | Makenzie    | 1970-09-29 |
| 59401296780244710118 | Cassin        | Vincenza    | 2005-02-14 |
| 72409416936579701582 | Balistreri    | Rachael     | 2006-01-01 |
| 66454987055338417554 | Marvin        | Roxane      | 1996-03-20 |
| 75568642329636660051 | Schumm        | Rollin      | 2009-12-17 |
| 75123982200345054971 | Miller        | Keven       | 1971-05-07 |
| 94806916157649986300 | Daniel        | Sophie      | 2004-01-23 |
+----------------------+---------------+-------------+------------+
500 rows in set (0.01 sec)

+----------------------+--------------------------------+-----------+---------------------------+--------------------------------------------------------------+------+--------+-------------+--------------------------+
| itemID               | libraryName                    | mediaType | author                    | title                                                        | year | length | genre       | artist                   |
+----------------------+--------------------------------+-----------+---------------------------+--------------------------------------------------------------+------+--------+-------------+--------------------------+
| 78319614914388560900 | Rutherford-Thiel               | book      | Bonita Farrell            | non id exercitationem eos                                    | 1922 |    903 | non-fiction | NULL                     |
| 57596618118283468094 | Dare LLC                       | book      | Ahmad Dietrich            | sapiente non ut ipsa laudantium ut                           | 1979 |    984 | romance     | NULL                     |
| 76249426563317481646 | Dare LLC                       | movie     | NULL                      | qui et quis aut                                              | 1956 |     89 | western     | NULL                     |
| 22493730074189883031 | Ward, Marks and Watsica        | movie     | NULL                      | occaecati adipisci eos voluptas dolores placeat              | 1989 |    182 | romance     | NULL                     |
| 90112025912307369714 | Dare LLC                       | book      | Tatum Goyette             | sunt omnis autem qui architecto mollitia                     | 1904 |    790 | children    | NULL                     |
| 28401215529964474314 | Schmidt Group                  | book      | Arielle Stracke II        | repellat est natus                                           | 1975 |    914 | adventure   | NULL                     |
| 17972710890068067256 | Goldner LLC                    | audio     | NULL                      | perferendis perspiciatis vero                                | 1986 |   1183 | rock        | Pattie Lebsack PhD       |
| 54344447264104454816 | Yundt and Sons                 | audio     | NULL                      | nisi fugit velit nihil ea                                    | 1970 |   1994 | classical   | Marlon Bashirian         |
| 99192223375481818172 | Goldner LLC                    | audio     | NULL                      | perspiciatis autem molestiae quia veritatis                  | 1977 |   1679 | country     | Glennie Schoen I         |
| 47629284798134627239 | Ondricka-Fay                   | book      | Alexie West               | voluptatem quas laudantium corporis                          | 1970 |   1238 | young adult | NULL                     |
| 91026443307046283427 | Maggio Group                   | book      | Susana Huel Sr.           | doloremque iste molestias fugit                              | 1974 |   1914 | fiction     | NULL                     |
| 55274563596946160988 | Bradtke, Collier and Roberts   | audio     | NULL                      | dolores et qui distinctio et                                 | 1956 |   1699 | pop         | Ms. Reuben Weissnat      |
| 93721409208688671083 | Kohler LLC                     | movie     | NULL                      | voluptas sint repellat                                       | 1913 |    129 | educational | NULL                     |
| 73298484322756739648 | Jacobson, Wunsch and Aufderhar | audio     | NULL                      | molestias ut                                                 | 1933 |   1356 | pop         | Kevin Gaylord            |
| 51558912748728770184 | Corkery, Aufderhar and Green   | book      | Hershel Borer             | reprehenderit voluptatem rerum et                            | 1910 |   1987 | non-fiction | NULL                     |
| 35098878752477814913 | Gerhold-Klocko                 | book      | Ms. Juanita Stracke       | eaque ut                                                     | 1966 |   1350 | reference   | NULL                     |
| 03320130243858501048 | Shields Inc                    | book      | Kelli Cruickshank         | nesciunt magni inventore at quis id                          | 1984 |    600 | children    | NULL                     |
| 13455508150533576517 | Kovacek, Goyette and Donnelly  | movie     | NULL                      | consequuntur ipsum esse                                      | 1931 |     37 | sci-fi      | NULL                     |
| 65072582555292677699 | Jacobson, Wunsch and Aufderhar | book      | Luz Bergstrom             | quos sequi et veniam accusantium                             | 1955 |    471 | travel      | NULL                     |
| 61822137136067402008 | Dare LLC                       | movie     | NULL                      | eius repellat rerum fugiat veritatis                         | 1928 |    112 | educational | NULL                     |
| 67815366970969316219 | Ledner and Sons                | movie     | NULL                      | assumenda natus ut ipsum                                     | 1979 |    160 | documentary | NULL                     |
| 93995176367229427216 | Maggio Group                   | audio     | NULL                      | sapiente officia beatae officiis ut accusamus                | 1906 |   1368 | metal       | Annabell Zieme           |
| 28896173383035799980 | Ward, Marks and Watsica        | audio     | NULL                      | aspernatur voluptates quos dignissimos sapiente              | 1933 |   1674 | rock        | Janiya Mohr              |
| 85768600578615245171 | Schmidt Group                  | audio     | NULL                      | voluptatem nihil magni est quis                              | 1990 |   1500 | country     | Everardo Tillman         |
| 22745007819536309590 | Yundt and Sons                 | book      | Mrs. Grayce Schamberger   | aut fuga quis ut                                             | 2000 |    282 | travel      | NULL                     |
| 02162017330632675388 | Parisian, Stroman and Beatty   | book      | Mr. Maximillian Bradtke   | tenetur necessitatibus                                       | 1958 |    267 | children    | NULL                     |
| 65130527582137854803 | Schmidt Group                  | movie     | NULL                      | explicabo perspiciatis ut                                    | 1959 |     46 | sci-fi      | NULL                     |
| 61850758315306340556 | Parisian, Stroman and Beatty   | book      | Heber Wyman               | labore dolores deleniti                                      | 1935 |    395 | children    | NULL                     |
| 03830552143578261651 | Rutherford-Thiel               | audio     | NULL                      | quam dignissimos consequatur facere dicta                    | 2006 |    695 | blues       | Maymie Lockman V         |
| 92648786320890513130 | Cassin and Sons                | movie     | NULL                      | illum enim quia nihil                                        | 2002 |    195 | romance     | NULL                     |
| 64100612122251219744 | Bergnaum, Rosenbaum and Kunze  | audio     | NULL                      | cupiditate dolores fugiat quaerat                            | 1955 |   1164 | classical   | Dr. Vince Pagac          |
| 52123884456679310710 | Bradtke, Collier and Roberts   | book      | Abigail Thiel             | id voluptatem                                                | 1957 |   1046 | young adult | NULL                     |
